year,ncessch,school_name,lea_name,street_location,city_location,zip_location,county_code,latitude,longitude,school_level,school_type,school_status,charter,magnet,virtual,lowest_grade_offered,highest_grade_offered,enrollment,teachers_fte
2018,360007705622,FOOD AND FINANCE HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,525 W 50TH ST,NEW YORK,10019,36061,40.765558,-73.992934,3,3,1,0,0,0,9,12,387,28
2018,360007705623,ESSEX STREET ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,350 GRAND ST,NEW YORK,10002,36061,40.717375,-73.989419,3,1,1,0,0,0,9,12,337,26
2018,360007705624,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,525 W 50TH ST,NEW YORK,10019,36061,40.765573,-73.992941,3,1,1,0,0,0,9,12,381,29
2018,360007705625,PACE HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,100 HESTER ST,NEW YORK,10002,36061,40.716413,-73.993417,3,1,1,0,0,0,9,12,578,38
2018,360007705626,URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,525 W 50TH ST,NEW YORK,10019,36061,40.765543,-73.992934,3,1,1,0,0,0,9,12,310,23
2018,360007705764,URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,26 BROADWAY,NEW YORK,10004,36061,40.70566,-74.013151,3,1,1,0,0,0,9,12,179,15
2018,360007705767,47 AMERICAN SIGN LANGUAGE AND ENGLISH LOWER SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 2,223 E 23RD ST,NEW YORK,10010,36061,40.738327,-73.981383,1,1,1,0,0,0,-1,8,196,42
2018,360007705768,LOWER MANHATTAN COMMUNITY MIDDLE SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,26 BROADWAY,NEW YORK,10004,36061,40.705433,-74.012941,2,1,1,0,0,0,6,8,385,32
2018,360007705769,FACING HISTORY SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 2,525 W 50TH ST,NEW YORK,10019,36061,40.76557,-73.992943,3,1,1,0,0,0,9,12,359,29
2018,360007705770,URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,350 GRAND ST,NEW YORK,10002,36061,40.717383,-73.989427,3,1,1,0,0,0,9,12,331,22
2018,360007705771,LOWER MANHATTAN ARTS ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,350 GRAND ST,NEW YORK,10002,36061,40.717368,-73.989425,3,1,1,0,0,0,9,12,291,27
2018,360007705772,JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LRNING,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,351 W 18TH ST,NEW YORK,10011,36061,40.743343,-74.002594,3,1,1,0,0,0,9,12,234,21
2018,360007706065,NYC ISCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,131 AVE OF THE AMERICAS,NEW YORK,10013,36061,40.724605,-74.005008,3,1,1,0,0,0,9,12,464,32
2018,360007706077,GRAMERCY ARTS HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,40 IRVING PL,NEW YORK,10003,36061,40.735504,-73.987439,3,1,1,0,0,0,9,12,467,34
2018,360007706105,HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 2,40 IRVING PL,NEW YORK,10003,36061,40.735504,-73.987439,3,1,1,0,0,0,9,12,301,20
2018,360007706108,MANHATTAN BUSINESS ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,351 W 18TH ST,NEW YORK,10011,36061,40.743343,-74.002594,3,1,1,0,0,0,9,12,421,30
2018,360007706125,QUEST TO LEARN,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,351 W 18TH ST,NEW YORK,10011,36061,40.743343,-74.002594,3,1,1,0,0,0,6,12,543,44
2018,360007706126,BUSINESS OF SPORTS SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,439 W 49TH ST,NEW YORK,10019,36061,40.763703,-73.990752,3,3,1,0,0,0,9,12,433,35
2018,360007706130,SPRUCE STREET SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,12 SPRUCE ST,NEW YORK,10018,36061,40.710942,-74.00566,1,1,1,0,0,0,-1,8,559,38
2018,360007706158,BATTERY PARK CITY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,55 BATTERY PL,NEW YORK,10011,36061,40.706482,-74.017513,1,1,1,0,0,0,-1,8,850,62
2018,360007706166,YORKVILLE COMMUNITY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,421 E 88TH ST,NEW YORK,10128,36061,40.777977,-73.94728,1,1,1,0,0,0,-1,5,486,38
2018,360007706169,EMMA LAZARUS HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,100 HESTER ST,NEW YORK,10002,36061,40.71649,-73.993724,3,1,1,0,0,0,9,12,308,19
2018,360007706178,MANHATTAN ACADEMY FOR ARTS AND LANGUAGES,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,111 E 33RD ST,NEW YORK,10016,36061,40.74651,-73.981051,3,1,1,0,0,0,9,12,238,20
2018,360007706191,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,40 IRVING PL,NEW YORK,10003,36061,40.735504,-73.987439,3,1,1,0,0,0,9,12,343,27
2018,360007706193,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,351 W 18TH ST,NEW YORK,10011,36061,40.743343,-74.002594,3,1,1,0,0,0,9,12,475,32
2018,360007706207,MURRAY HILL ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,111 E 33RD ST,NEW YORK,10016,36061,40.74651,-73.981051,3,1,1,0,0,0,9,12,307,24
2018,360007706210,EAST SIDE ELEMENTRAY SCHOOL-PS 267,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,213 E 63RD ST,NEW YORK,10065,36061,40.76383,-73.963941,1,1,1,0,0,0,0,5,413,26
2018,360007706251,URBAN ASSEMBLY GATEWAY SCHOOL FOR TECHNOLOGY,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,439 W 49TH ST,NEW YORK,10019,36061,40.763881,-73.990659,3,3,1,0,0,0,9,12,456,31
2018,360007706304,PS 527 EAST SIDE SCHOOL FOR SOCIAL ACTION,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,323 E 91ST ST,NEW YORK,10128,36061,40.78065,-73.947851,1,1,1,0,0,0,0,5,429,29
2018,360007706309,UNION SQUARE ACADEMY FOR HEALTH SCIENCES,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,40 IRVING PL,NEW YORK,10003,36061,40.735504,-73.987439,3,3,1,0,0,0,9,12,423,30
2018,360007706334,PECK SLIP SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 2,1 PECK SLIP,NEW YORK,10038,36061,40.7088,-74.002281,1,1,1,0,0,0,-1,5,470,34
2018,360007706361,HARVEST COLLEGIATE HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,34 W 14TH ST,NEW YORK,10011,36061,40.735913,-73.995896,3,1,1,0,0,0,9,12,463,38
2018,360007706363,ACADEMY FOR SOFTWARE ENGINEERING,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,40 IRVING PL,NEW YORK,10003,36061,40.735504,-73.987439,3,3,1,0,0,0,9,12,456,34
2018,360007706371,RIVER SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 2,425 E 35TH ST,NEW YORK,10016,36061,40.744562,-73.972455,1,1,1,0,0,0,-1,5,340,26
2018,360007706372,URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 2,411 PEARL ST,NEW YORK,10038,36061,40.71125,-74.001651,3,3,1,0,0,0,9,12,264,23
2018,360007706373,STEPHEN T MATHER BUILDING ARTS AND CRAFTMANSHIP HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,439 W 49TH ST,NEW YORK,10019,36061,40.763876,-73.990402,3,3,1,0,0,0,9,12,403,37
2018,360007706461,YORKVILLE EAST MIDDLE SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,1458 YORK AVE,NEW YORK,10075,36061,40.77042,-73.950911,2,1,1,0,0,0,6,8,230,18
2018,360007706462,CITY KNOLL MIDDLE SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,425 W 33RD ST,NEW YORK,10001,36061,40.75327,-73.997841,2,1,1,0,0,0,6,8,180,19
2018,360007706463,URBAN ASSEMBLY MAKER ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,411 PEARL ST,NEW YORK,10038,36061,40.71125,-74.001651,3,3,1,0,0,0,9,12,390,28
2018,360007706466,MANHATTAN EARLY COLLEGE SCHOOL FOR ADVERTISING,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,411 PEARL ST,NEW YORK,10038,36061,40.71125,-74.001651,3,3,1,0,0,0,9,12,414,31
2018,360007706523,SIXTH AVENUE ELEMENTARY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,64 W 17TH ST,NEW YORK,10011,36061,40.738945,-73.995107,1,1,1,0,0,0,-1,4,340,28
2018,360007706602,MS 297,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,75 MORTON ST,NEW YORK,10014,36061,40.73115,-74.007771,2,1,1,0,0,0,6,7,559,38
2018,360007706603,JUDITH S KAYE HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,321 E 96TH ST,NEW YORK,10128,36061,40.783944,-73.945137,3,1,1,0,0,0,9,12,91,9
2018,360007800592,BEACON HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,522 W 44TH ST,NEW YORK,10036,36061,40.761334,-73.995988,3,1,1,0,0,0,9,12,1424,66
2018,360007800619,EDWARD A REYNOLDS WEST SIDE HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,140 W 102ND ST,NEW YORK,10025,36061,40.797176,-73.966755,3,1,1,0,0,0,9,12,338,33
2018,360007800687,WADLEIGH PERF AND VISUAL ARTS,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,215 W 114TH ST,NEW YORK,10026,36061,40.802573,-73.9541,3,1,1,0,0,0,6,12,310,30
2018,360007802068,PS 9 SARAH ANDERSON,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,100 W 84TH ST,NEW YORK,10024,36061,40.785122,-73.973889,1,1,1,0,0,0,-1,5,613,41
2018,360007802235,JHS 54 BOOKER T WASHINGTON,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,103 W 107TH ST,NEW YORK,10025,36061,40.800521,-73.962778,2,1,1,0,0,0,6,8,869,52
2018,360007802303,PS 75 EMILY DICKINSON,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,735 WEST END AVE,NEW YORK,10025,36061,40.795175,-73.973913,1,1,1,0,0,0,0,5,552,70
2018,360007802308,PS 76 A PHILLIP RANDOLPH,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,220 W 121ST ST,NEW YORK,10027,36061,40.806544,-73.951424,1,1,1,0,0,0,-1,8,443,32
2018,360007802327,PS 84 LILLIAN WEBER,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,32 W 92ND ST,NEW YORK,10025,36061,40.789415,-73.968065,1,1,1,0,0,0,-1,5,664,49
2018,360007802335,PS 87 WILLIAM SHERMAN,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,160 W 78TH ST,NEW YORK,10024,36061,40.781913,-73.978035,1,1,1,0,0,0,-1,5,895,62
2018,360007802525,PS 145 BLOOMINGDALE SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 3,150 W 105TH ST,NEW YORK,10025,36061,40.799225,-73.965462,1,1,1,0,0,0,-1,5,395,38
2018,360007802539,PS 149 SOJOURNER TRUTH,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,41 W 117TH ST,NEW YORK,10026,36061,40.802398,-73.948011,1,1,1,0,0,0,-1,8,240,19
2018,360007802584,PS 163 ALFRED E SMITH,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,163 W 97TH ST,NEW YORK,10025,36061,40.794736,-73.968686,1,1,1,0,0,0,-1,5,547,41
2018,360007802591,PS 165 ROBERT E SIMON,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,234 W 109TH ST,NEW YORK,10025,36061,40.802596,-73.96594,1,1,1,0,0,0,-1,5,428,38
2018,360007802593,PS 166 RICHARD ROGERS SCHOOL OF THE ARTS & SCIENCE (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 3,132 W 89TH ST,NEW YORK,10024,36061,40.788947,-73.972554,1,1,1,0,0,0,0,5,638,37
2018,360007802640,LOCKE SCHOOL OF ARTS AND ENGINEERING (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 3,20 W 112TH ST,NEW YORK,10026,36061,40.798378,-73.949433,1,1,1,0,0,0,-1,5,362,32
2018,360007802655,RIVERSIDE SCHOOL FOR MAKERS AND ARTISTS (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 3,300 W 61ST ST,NEW YORK,10023,36061,40.772988,-73.990165,1,1,1,0,0,0,-1,8,562,55
2018,360007802677,PS 199 JESSIE ISADOR STRAUS,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,270 W 70TH ST,NEW YORK,10023,36061,40.777823,-73.984727,1,1,1,0,0,0,0,5,821,53
2018,360007802700,PS 208 ALAIN L LOCKE,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,21 W 111TH ST,NEW YORK,10026,36061,40.798551,-73.950243,-1,1,2,0,,,,,,
2018,360007803550,STEM INSTITUTE OF MANHATTAN,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,240 W 113TH ST,NEW YORK,10026,36061,40.801766,-73.955592,1,1,1,0,0,0,0,5,131,16
2018,360007803551,PS 242 YOUNG DIPLOMATS MAGNET ACADEMY (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 3,134 W 122ND ST,NEW YORK,10027,36061,40.806138,-73.948568,1,1,1,0,0,0,-1,5,140,19
2018,360007803552,MS 243 CENTER SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,100 W 84TH ST,NEW YORK,10024,36061,40.784925,-73.973752,2,1,1,0,0,0,5,8,240,16
2018,360007803572,MS 245 COMPUTER SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 3,100 W 77TH ST,NEW YORK,10024,36061,40.780961,-73.978189,2,1,1,0,0,0,6,8,403,27
2018,360007803579,MS 247 DUAL LANGUAGE MIDDLE SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,100 W 77TH ST,NEW YORK,10024,36061,40.78113,-73.977941,2,1,1,0,0,0,6,8,224,21
2018,360007803603,MS 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,735 W END AVE,NEW YORK,10025,36061,40.79518,-73.973923,2,1,1,0,0,0,6,8,159,17
2018,360007803607,LAFAYETTE ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,154 W 93RD ST,NEW YORK,10025,36061,40.791542,-73.970912,2,1,1,0,0,0,6,8,154,15
2018,360007803616,COMMUNITY ACTION SCHOOL-MS 258,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,154 W 93RD ST,NEW YORK,10025,36061,40.79154,-73.970912,2,1,1,0,0,0,6,8,240,23
2018,360007803622,PS 333 MANHATTAN SCHOOL FOR CHILDREN,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,154 W 93RD ST,NEW YORK,10025,36061,40.791528,-73.970894,1,1,1,0,0,0,0,8,755,43
2018,360007804458,FIORELLO H LAGUARDIA HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,100 AMSTERDAM AVE,NEW YORK,10023,36061,40.77418,-73.985888,3,1,1,0,0,0,9,12,2762,138
2018,360007805113,HIGH SCHOOL FOR LAW ADVOCACY AND COMMUNITY JUSTICE,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,122 AMSTERDAM AVE,NEW YORK,10023,36061,40.774926,-73.985608,3,1,1,0,0,0,9,12,430,31
2018,360007805114,HIGH SCHOOL OF ARTS AND TECHNOLOGY,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,122 AMSTERDAM AVE,NEW YORK,10023,36061,40.774925,-73.9856,3,1,1,0,0,0,9,12,496,36
2018,360007805505,MANHATTAN/HUNTER SCIENCE HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,122 AMSTERDAM AVE,NEW YORK,10023,36061,40.774937,-73.985578,3,1,1,0,0,0,9,12,441,26
2018,360007805524,PS 180 HUGO NEWMAN,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,370 W 120TH ST,NEW YORK,10027,36061,40.807539,-73.955839,1,1,1,0,0,0,-1,8,518,42
2018,360007805627,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,215 W 114TH ST,NEW YORK,10026,36061,40.802578,-73.954099,3,1,1,0,0,0,6,12,359,33
2018,360007805629,MOTT HALL II,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,234 W 109TH ST,NEW YORK,10025,36061,40.802604,-73.965943,2,1,1,0,0,0,6,8,429,20
2018,360007805630,URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,122 AMSTERDAM AVE,NEW YORK,10023,36061,40.774922,-73.985612,3,1,1,0,0,0,9,12,411,26
2018,360007805773,ANDERSON SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 3,100 W 77TH ST,NEW YORK,10024,36061,40.780961,-73.978189,1,1,1,0,0,0,0,8,521,26
2018,360007805774,MAXINE GREENE HIGH SCHOOL FOR IMAGINATIVE INQUIRY (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 3,122 AMSTERDAM AVE,NEW YORK,10023,36061,40.774936,-73.985589,3,1,1,0,0,0,9,12,332,26
2018,360007806115,SPECIAL MUSIC SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,129 W 67TH ST,NEW YORK,10023,36061,40.775254,-73.983055,4,1,1,0,0,0,0,12,313,24
2018,360007806135,WEST PREP ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,150 W 105TH ST,NEW YORK,10025,36061,40.799225,-73.965462,2,1,1,0,0,0,6,8,198,17
2018,360007806145,INNOVATION DIPLOMA PLUS,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,145 W 84TH ST,NEW YORK,10024,36061,40.785902,-73.974322,3,1,1,0,0,0,10,12,171,15
2018,360007806146,GLOBAL LEARNING COLLABORATIVE (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 3,145 W 84TH ST,NEW YORK,10024,36061,40.785804,-73.974204,3,1,1,0,0,0,9,12,421,26
2018,360007806148,URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 3,145 W 84TH ST,NEW YORK,10024,36061,40.785976,-73.974462,3,3,1,0,0,0,9,12,304,27
2018,360007806185,FRANK MCCOURT HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,145 W 84TH ST,NEW YORK,10024,36061,40.786082,-73.974392,3,1,1,0,0,0,9,12,414,28
2018,360007806187,PS 452,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,210 W 61ST ST,NEW YORK,10023,36061,40.771911,-73.987654,1,1,1,0,0,0,-1,5,378,28
2018,360007806547,WEST END SECONDARY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,227-243 W 61ST ST,NEW YORK,10023,36061,40.772572,-73.988334,2,1,1,0,0,0,6,9,431,20
2018,360007900579,COALITION SCHOOL FOR SOCIAL CHANGE,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,2351 1ST AVE,NEW YORK,10035,36061,40.799172,-73.933593,-1,1,2,0,,,,,,
2018,360007900593,PARK EAST HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,230 E 105TH ST,NEW YORK,10029,36061,40.790239,-73.944073,3,1,1,0,0,0,9,12,389,34
2018,360007900638,CENTRAL PARK EAST HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,1573 MADISON AVE-RM 321,NEW YORK,10029,36061,40.793703,-73.948683,3,1,1,0,0,0,9,12,512,29
2018,360007902061,PS 7 SAMUEL STERN,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,160 E 120TH ST,NEW YORK,10035,36061,40.800776,-73.939352,1,1,1,0,0,0,-1,8,412,38
2018,360007902083,PS 38 ROBERTO CLEMENTE,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,232 E 103RD ST,NEW YORK,10029,36061,40.788685,-73.944758,1,1,1,0,0,0,-1,5,234,25
2018,360007902223,PS 50 VITO MARCANTONIO,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,433 E 100TH ST,NEW YORK,10029,36061,40.785627,-73.941007,-1,1,2,0,,,,,,
2018,360007902246,JAMES WELDON JOHNSON SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,176 E 115TH ST,NEW YORK,10029,36061,40.797406,-73.941518,1,1,1,0,0,0,-1,8,814,67
2018,360007902294,LEXINGTON ACADEMY (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 4,131 E 104TH ST,NEW YORK,10029,36061,40.79142,-73.947398,1,1,1,0,0,0,-1,8,644,59
2018,360007902324,BILINGUAL BICULTURAL SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 4,219 E 109TH ST,NEW YORK,10029,36061,40.793183,-73.942017,1,1,1,0,0,0,-1,5,316,27
2018,360007902366,PS 96 JOSEPH LANZETTA,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,216 E 120TH ST,NEW YORK,10035,36061,40.799923,-73.937223,1,1,1,0,0,0,-1,8,388,37
2018,360007902387,PS 102 JACQUES CARTIER,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,315 E 113TH ST,NEW YORK,10029,36061,40.794899,-73.938313,1,1,1,0,0,0,-1,5,264,31
2018,360007902407,PS 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL COMPLEX,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,1615 MADISON AVE,NEW YORK,10029,36061,40.795104,-73.94811,1,1,1,0,0,0,-1,8,467,43
2018,360007902418,PS 112 JOSE CELSO BARBOSA,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,535 E 119TH ST,NEW YORK,10035,36061,40.796499,-73.930126,1,1,1,0,0,0,-1,2,318,54
2018,360007902529,PS 146 ANN M SHORT,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,421 E 106TH ST,NEW YORK,10029,36061,40.789456,-73.938873,1,1,1,0,0,0,-1,5,379,36
2018,360007902560,PS 155 WILLIAM PACA,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,319 E 117TH ST,NEW YORK,10035,36061,40.797412,-73.936002,1,1,1,0,0,0,-1,5,247,21
2018,360007902605,PS 171 PATRICK HENRY,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,19 E 103RD ST,NEW YORK,10029,36061,40.79234,-73.951428,1,1,1,0,0,0,-1,8,772,48
2018,360007902694,PS 206 JOSE CELSO BARBOSA,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,508 E 120TH ST,NEW YORK,10035,36061,40.796995,-73.930297,2,1,1,0,0,0,3,8,476,81
2018,360007902919,YOUNG WOMENS LEADERSHIP SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,105 E 106TH ST,NEW YORK,10029,36061,40.792917,-73.947165,3,1,1,0,0,0,6,12,479,31
2018,360007902929,HERITAGE SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT # 4,1680 LEXINGTON AVE,NEW YORK,10029,36061,40.791976,-73.946775,3,1,1,0,0,0,9,12,318,21
2018,360007904412,MS 224 MANHATTAN EAST SCHOOL FOR ARTS & ACADEMICS,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,410 E 100TH ST,NEW YORK,10029,36061,40.785327,-73.942373,2,1,1,0,0,0,6,8,186,17
2018,360007904518,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,260 PLEASANT AVE,NEW YORK,10029,36061,40.794113,-73.933067,3,1,1,0,0,0,9,12,1657,90
2018,360007905530,PS 83 LUIS MUNOZ RIVERA,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,219 E 109TH ST,NEW YORK,10029,36061,40.79319,-73.942003,1,1,1,0,0,0,-1,5,418,27
2018,360007905631,TAG YOUNG SCHOLARS,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,240 E 109TH ST,NEW YORK,10029,36061,40.792828,-73.942281,1,1,1,0,0,0,0,8,594,24
2018,360007905632,RIVER EAST ELEMENTARY,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,2351 1ST AVE,NEW YORK,10035,36061,40.79918,-73.933401,1,1,1,0,0,0,-1,5,257,18
2018,360007905633,CENTRAL PARK EAST I,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,1573 MADISON AVE,NEW YORK,10029,36061,40.79375,-73.948791,1,1,1,0,0,0,-1,5,184,17
2018,360007905634,ISAAC NEWTON MIDDLE SSCHOOL FOR MATH AND SCIENCE,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,260 PLEASANT AVE,NEW YORK,10029,36061,40.794123,-73.93305,2,1,1,0,0,0,6,8,239,18
2018,360007905635,CENTRAL PARK EAST II,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,433 E 100TH ST,NEW YORK,10029,36061,40.785627,-73.941007,1,1,1,0,0,0,-1,8,479,40
2018,360007905998,MOSAIC PREPARATORY ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,141 E 111TH ST,NEW YORK,10029,36061,40.79587,-73.94458,1,1,1,0,0,0,-1,5,310,25
2018,360007906003,ESPERANZA PREPARATORY ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,240 E 109TH ST,NEW YORK,10029,36061,40.792828,-73.942281,3,1,1,0,0,0,6,12,571,54
2018,360007906016,RENAISSANCE SCHOOL OF THE ARTS,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,319 E 117TH ST,NEW YORK,10035,36061,40.785232,-73.942161,2,1,1,0,0,0,6,8,170,17
2018,360007906096,GLOBAL TECHNOLOGY PREPARATORY,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,160 E 120TH ST,NEW YORK,10035,36061,40.80082,-73.939369,-1,1,2,0,,,,,,
2018,360008005528,HARLEM VILLAGE ACADEMY WEST CHARTER SCHOOL,HARLEM VILLAGE ACADEMY WEST CHARTER SCHOOL,244 W 144 ST-4TH FL,NEW YORK,10030,36061,40.821407,-73.941061,4,1,1,1,0,0,0,12,878,76
2018,360008100701,FREDERICK DOUGLASS ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT # 5,2581 7TH AVE,NEW YORK,10039,36061,40.823966,-73.935757,3,1,1,0,0,0,6,12,1270,78
